time,x,u,v
4.2,0.8003300739170376,0.10899438469269235,-0.009295485200706777
4.3,0.8002566512488279,0.10806483617262165,-0.007050186714046225
4.4,0.8001680108813454,0.10735981750121702,-0.0035552538041314086
4.5,0.8000700449167322,0.10700429212080388,0.0018189980061582567
4.6000000000000005,0.7999716651667934,0.10718619192141972,0.009166436048424542
4.7,0.7998855351046242,0.10810283552626215,0.01885313955549256
4.800000000000001,0.7998284333418172,0.10998814948181139,0.03123027908928916
4.9,0.7998219195827595,0.11311117739074031,0.04662934520525114
5.0,0.79989291202574,0.11777411191126541,0.0653603104889493
5.1000000000000005,0.8000741237478797,0.12431014296016034,0.08771416240718094
5.2,0.800404458192951,0.1330815592008784,0.11396681408915554
5.300000000000001,0.8009291597396352,0.14447824060979403,0.14438879783218111
5.4,0.8016997850386107,0.15891712039301215,0.17926092847184372
5.5,0.8027739408132882,0.1768432132401965,0.12827392358125828
5.6000000000000005,0.8041264220138253,0.18967060559832236,0.09254479336448532
5.7,0.8056636917930982,0.19892508493477087,0.06773858548918546
5.800000000000001,0.8073204686712943,0.20569894348368947,0.0507144863954568
5.9,0.8090517859793991,0.21077039212323512,0.03918843252081651
6.0,0.8108270906492712,0.21468923537531676,0.031501282946870594
6.1000000000000005,0.8126259073959914,0.21783936367000384,0.0264534204158216
6.2,0.8144346944607076,0.22048470571158602,0.02318344039631061
6.300000000000001,0.8162445688111072,0.2228030497512171,0.021081312805764793
6.4,0.8180497838004772,0.2249111810317936,0.019718466221012337
6.5,0.8198465711898599,0.22688302765389484,0.01880043794176506
6.6000000000000005,0.821632400993915,0.22876307144807131,0.0181293793494542
6.7,0.8234054791330028,0.2305760093830167,0.01757649331471505
6.800000000000001,0.8251644222382002,0.23233365871448824,0.01706164061724817
6.9,0.8269080556683415,0.23403982277621307,0.016538358879328013
7.0,0.8286352953977516,0.23569365866414588,0.01598296049600797
7.1000000000000005,0.830345086391562,0.2372919547137467,0.015386671087798308
7.2,0.8320363817408977,0.2388306218225265,0.014749943098110018
7.300000000000001,0.8337081282696578,0.24030561613233753,0.014078821758769886
7.4,0.8353592729923706,0.2417134983082145,0.01338227466829027
7.5,0.8369887844696288,0.2430517257750435,0.01267023008820221
7.6000000000000005,0.8385956719891305,0.24431874878386375,0.011952408570907302
7.7,0.8401789964083799,0.24551398964095444,0.011237783867750824
7.800000000000001,0.8417378839300328,0.2466377680277295,0.010534203740594616
7.9,0.8432715370115351,0.24769118840178891,0.009848229497548707
8.0,0.8447792423047851,0.2486760113515438,0.009185115962031126
8.1,0.8462603757785202,0.24959452294774687,0.008548877363046554
8.200000000000001,0.8477144052687232,0.2504494106840515,0.007942402804013683
8.3,0.8491408908500244,0.2512436509644529,0.00736759512438772
8.4,0.8505394833659456,0.2519804104768917,0.00682551751388593
8.5,0.851909921524138,0.25266296222828033,0.006316536326368461
8.6,0.8532520278798151,0.2532946158609172,0.005840454249068056
8.700000000000001,0.8545657040316946,0.253878661285824,0.005396629900177516
8.8,0.8558509252878245,0.2544183242758417,0.004984082574617535
8.9,0.857107735002828,0.25491673253330344,0.004601582373887948
9.0,0.8583362387922335,0.2553768907706922,0.004247725701365893
9.1,0.8595365987716215,0.25580166334082877,0.003920997239204631
9.200000000000001,0.8607090278910082,0.2561937630647492,0.0036198207217588672
9.3,0.8618537844643215,0.2565557451369251,0.003342599406350389
9.4,0.8629711670059025,0.2568900050775601,0.0030877465489459327
9.5,0.8640615093048185,0.2571987797324547,0.0028537098857030936
9.600000000000001,0.8651251758505325,0.25748415072102504,0.0026389890079212726
9.700000000000001,0.866162557586935,0.2577480496218172,0.0024421477303612008
9.8,0.8671740680060586,0.25799226439485334,0.002261822187212003
9.9,0.8681601395670502,0.25821844661357446,0.002096725719964578
10.0,0.8691212204189452,0.258428119185571,0.0019456514658617308
10.100000000000001,0.8700577714572378,0.2586226843321571,0.001807472216655677
10.200000000000001,0.8709702636425481,0.2588034315538227,0.0016811394163634315
10.3,0.8718591755932483,0.2589715454954591,0.0015656808747607082
10.4,0.8727249914359456,0.25912811358293514,0.0014601975166079334
10.5,0.8735681988788244,0.25927413333459587,0.0013638598188377045
10.600000000000001,0.8743892875118551,0.2594105193164796,0.0012759036009794694
10.700000000000001,0.8751887472741828,0.25953810967657753,0.0011956263041639145
10.8,0.8759670671275995,0.25965767230699394,0.0011223825093401307
10.9,0.8767247338768159,0.259769910557928,0.001055579903718483
11.0,0.8774622311298624,0.25987546854829974,0.0009946754690042595
11.100000000000001,0.8781800384104537,0.2599749360952001,0.0009391713615690134
11.200000000000001,0.878878630371191,0.26006885323135703,0.0008886114548491766
11.3,0.8795584761080084,0.260157714376842,0.0008425781695944254
11.4,0.8802200385929881,0.2602419721938014,0.000800688988560172
11.5,0.8808637741828531,0.26032204109265744,0.0007625935002112602
11.600000000000001,0.8814901321960659,0.26039830044267853,0.0007279708406097637
11.700000000000001,0.8820995545607879,0.2604710975267396,0.0006965272567030847
11.8,0.8826924755452695,0.26054075025240986,0.000667993406740737
11.9,0.8832693215057587,0.260607549593084,0.0006421227452014441
12.0,0.8838305107242086,0.26067176186760405,0.0006186890795625774
12.100000000000001,0.8843764532467076,0.26073363077556033,0.0005974853312494394
12.200000000000001,0.8849075507984834,0.26079337930868535,0.0005783214979815793
12.3,0.8854241967096176,0.26085121145848356,0.0005610233654722643
12.4,0.8859267758784489,0.26090731379503085,0.0005454311371280787
12.5,0.8864156647604287,0.2609618569087437,0.0005313982127558153
12.600000000000001,0.8868912313749806,0.2610149967300193,0.000518790187954532
12.700000000000001,0.8873538353478412,0.26106687574881476,0.0005074836053219553
12.8,0.8878038279551759,0.2611176241093469,0.0004973652001553988
12.9,0.8882415521953155,0.2611673606293625,0.0004883309290370508
13.0,0.8886673428569951,0.26121619372226623,0.0004802854682345106
13.100000000000001,0.8890815266193517,0.26126422226908963,0.00047314128573424513
13.200000000000001,0.889484422151687,0.2613115363976631,0.0004668180543076633
13.3,0.8898763402360781,0.26135821820309385,0.00046124180630510714
13.4,0.8902575838553379,0.2614043423837244,0.00045634509443747556
13.5,0.8906284483485506,0.2614499768931681,0.00045206571692420205
13.600000000000001,0.8909892215236692,0.2614951834648605,0.000448346708289242
13.700000000000001,0.8913401837903769,0.26154001813568933,0.0004451359116089612
13.8,0.8916816083078374,0.2615845317268503,0.0004423853467125441
13.9,0.8920137611149453,0.2616287702615216,0.0004400511018716677
14.0,0.8923369012676333,0.2616727753717087,0.0004380930834096547
14.100000000000001,0.8926512810045681,0.26171658468004966,0.00043647420393892744
14.200000000000001,0.8929571458521285,0.26176023210044347,0.0004351610303416492
14.3,0.893254734814381,0.2618037482034776,0.00043412242704965465
14.4,0.8935442804775305,0.2618471604461825,0.0004333303153899043
14.5,0.8938260091699086,0.2618904934777215,0.0004327590116757346
14.600000000000001,0.8941001411219185,0.261933769378889,0.000432384687731005
14.700000000000001,0.8943668905842768,0.2619770078476621,0.0004321857962705025
14.8,0.8946264659725043,0.26202022642728917,0.0004321427724949256
14.9,0.8948790700216247,0.26206344070453874,0.00043223753878058463
15.0,0.8951248998947484,0.26210666445841685,0.00043245404933710263
15.100000000000001,0.8953641473473828,0.26214990986335057,0.0004327774545850385
15.200000000000001,0.895596998860741,0.26219318760880905,0.0004331940737526546
15.3,0.8958236357668188,0.26223650701618434,0.0004336914831911537
15.4,0.8960442343675459,0.26227987616450343,0.00043425864148324833
15.5,0.8962589660751471,0.26232330202865173,0.0004348854700045729
15.600000000000001,0.8964679975285216,0.2623667905756521,0.00043556298323650655
15.700000000000001,0.896671490740294,0.26241034687397574,0.00043628267395425663
15.8,0.8968696031895323,0.26245397514137114,0.00043703713856977494
15.9,0.8970624879620875,0.2624976788552282,0.0004378194724740589
16.0,0.8972502938432295,0.2625414608024756,0.0004386237641030022
16.1,0.897433165443457,0.26258532317888594,0.0004394446992652887
16.2,0.8976112433300888,0.26262926764881256,0.00044027708438527935
16.3,0.8977846640938586,0.26267329535725104,0.0004411168012157657
16.400000000000002,0.8979535604951487,0.2627174070373725,0.0004419597766712746
16.5,0.8981180615431409,0.2627616030150397,0.00044280257301720916
16.6,0.8982782926130368,0.2628058832723414,0.000443641965339088
16.7,0.898434375523158,0.26285024746887536,0.0004444754160621081
16.8,0.8985864286556822,0.26289469501048157,0.00044530045191659706
16.900000000000002,0.8987345670392486,0.26293922505567324,0.00044611494967439214
17.0,0.8988789023971572,0.2629838365506406,0.0004469180189898003
17.1,0.899019543353596,0.26302852835253954,0.0004477072774085253
17.2,0.8991565954121234,0.2630732990802803,0.0004484815706428391
17.3,0.8992901610852178,0.26311814723734467,0.00044923976142911826
17.400000000000002,0.8994203399650077,0.2631630712134876,0.0004499810191200132
17.5,0.8995472288311913,0.2632080693153996,0.0004507042035315628
17.6,0.8996709216976334,0.2632531397357527,0.0004514086508427481
17.7,0.8997915099181274,0.263298280600837,0.0004520934661449774
17.8,0.8999090822158476,0.2633434899474515,0.0004527585591069666
17.900000000000002,0.9000237247781263,0.26338876580336223,0.0004534039953290117
18.0,0.9001355213724908,0.2634341062028952,0.00045402902357496305
18.1,0.9002445533583462,0.2634795091052527,0.0004546335068979501
18.2,0.9003508997878944,0.2635249724559424,0.00045521706843500154
18.3,0.9004546374264052,0.2635704941627859,0.0004557801137853243
18.400000000000002,0.9005558408741994,0.2636160721741644,0.0004563224126361287
18.5,0.9006545825739177,0.26366170441542797,0.0004568444196846669
18.6,0.9007509329350218,0.2637073888573964,0.00045734575418185375
18.7,0.9008449603452208,0.26375312343281465,0.0004578264116128425
18.8,0.9009367311603002,0.263798906073976,0.0004582880863020014
18.900000000000002,0.9010263097682757,0.26384473488260624,0.00045873355948199135
19.0,0.9011137588585495,0.2638906082385545,0.00045916189623915193
19.1,0.9011991393286547,0.2639365244281784,0.00045957245987076484
19.200000000000003,0.9012825103340489,0.26398248167416544,0.0004599648620811775
19.3,0.9013639293367772,0.2640284781603735,0.0004603389194915153
19.400000000000002,0.9014434521529905,0.2640745120523227,0.00046069461595887873
19.5,0.9015211329993098,0.26412058151391854,0.00046103207018962505
19.6,0.9015970245380334,0.26416668472093746,0.00046135150814952813
19.700000000000003,0.9016711779211902,0.26421281987175244,0.0004616532396572656
19.8,0.901743642833446,0.26425898519571817,0.0004619376387700047
19.900000000000002,0.9018144675338735,0.26430517895959516,0.00046220512741102643
20.0,0.9018836988966002,0.2643513994723363,0.0004624561618500056
20.1,0.9019513824503518,0.2643976450885213,0.00046269122163659915
20.200000000000003,0.9020175624169084,0.26444391421068497,0.00046291080061840184
20.3,0.9020822817484971,0.26449020529074685,0.0004631153997326984
20.400000000000002,0.9021455821641384,0.2645365168307201,0.00046330552133853897
20.5,0.9022075041849758,0.2645828473828539,0.00046348166472813535
20.6,0.9022680865268148,0.2646291955493268,0.0004636578240718586
20.700000000000003,0.9023273682110932,0.2646755613317339,0.00046381436683444466
20.8,0.9023853863588025,0.26472194276841743,0.00046395362205946256
20.900000000000002,0.9024421770213878,0.26476833813062334,0.00046407750443134416
21.0,0.9024977752274795,0.2648147458810664,0.0004641872761467214
21.1,0.9025522149851035,0.2648611646086811,0.000464284286955996
21.200000000000003,0.9026055293280382,0.26490759303737665,0.00046436958078782675
21.3,0.9026577502502984,0.2649540299954555,0.00046444593742763635
21.400000000000002,0.9027089089180196,0.2650004745891983,0.00046451354778601767
21.5,0.9027590356054881,0.2650469259439769,0.0004645725662888664
21.6,0.9028081597184826,0.2650933832006058,0.00046462316646118246
21.700000000000003,0.9028563098189981,0.26513984551725195,0.00046466553807099353
21.8,0.9029035136492879,0.265186312071059,0.0004646998843994138
21.900000000000002,0.9029497981552433,0.26523278205949896,0.0004647264196351378
22.0,0.9029951895091278,0.2652792547014624,0.0004647453664539669
22.1,0.9030397131316789,0.2653257292381078,0.0004647569537791496
22.200000000000003,0.9030833937135936,0.26537220493348573,0.00046476141479873806
22.3,0.9031262552364151,0.26541868107496563,0.00046475898516756126
22.400000000000002,0.9031683209928326,0.26546515697348244,0.00046474990143199196
22.5,0.9032096136064114,0.26551163196362565,0.0004647343996499742
22.6,0.9032501550507657,0.26555810540359065,0.00046471271423107613
22.700000000000003,0.9032899666681907,0.2656045766750138,0.0004646850769366856
22.8,0.9033290691877678,0.26565104518270743,0.0004646517160266858
22.900000000000002,0.9033674827429545,0.2656975103543101,0.0004646128555891027
23.0,0.9034052268886759,0.26574397163986896,0.000464568714982537
23.1,0.9034423206179295,0.26579042851136725,0.00046451950838079237
23.200000000000003,0.9034787823779165,0.2658368804622053,0.000464465444458273
23.3,0.9035146300857134,0.2658833270066511,0.00046440672611142153
23.400000000000002,0.9035498811434951,0.2659297676792623,0.00046434355032917013
23.5,0.9035845524533236,0.2659762020342952,0.00046427610805454406
23.6,0.9036186604315134,0.26602262964510065,0.0004642045841413145
23.700000000000003,0.9036522210225864,0.2660690501035147,0.00046412915734347915
23.8,0.9036852497128245,0.2661154630192491,0.00046405000036961463
23.900000000000002,0.9037177615434372,0.26616186801928604,0.0004639672799281319
24.0,0.9037497711233494,0.2662082647472789,0.00046388115680721237
24.1,0.9037812926416233,0.26625465286295963,0.00046379178600562676
24.200000000000003,0.9038123398795228,0.2663010320415602,0.0004636993168646991
24.3,0.903842926222234,0.2663474019732467,0.0004636038931572911
24.400000000000002,0.9038730646702466,0.2663937623625624,0.0004635056532933182
24.5,0.9039027678504108,0.26644011292789177,0.00046340473041486113
24.6,0.9039320480266745,0.2664864534009333,0.00046330125259753246
24.700000000000003,0.9039609171105145,0.266532783526193,0.0004631953429695343
24.8,0.9039893866710667,0.26657910306049,0.00046308711988551216
24.900000000000002,0.9040174679449657,0.26662541177247856,0.0004629766970723759
25.0,0.9040451718459016,0.2666717094421858,0.0004628641837994829
25.1,0.9040725089739031,0.26671799586056577,0.0004627496850062446
25.200000000000003,0.9040994896243524,0.26676427082906634,0.0004626333014713935
25.3,0.9041261237967432,0.26681053415921346,0.00046251512992953603
25.400000000000002,0.9041524212031846,0.26685678567220644,0.00046239526324929475
25.5,0.9041783912766637,0.2669030251985313,0.00046227379053150747
25.6,0.9042040431790674,0.2669492525775845,0.0004621507972742342
25.700000000000003,0.9042293858089777,0.26699546765731186,0.0004620263654702625
25.8,0.9042544278092388,0.26704167029385883,0.0004619005737614007
25.900000000000002,0.9042791775743103,0.267087860351235,0.0004617734975360249
26.0,0.9043036432574066,0.2671340377009886,0.00046164520906608747
26.1,0.9043278327774336,0.2671802022218952,0.00046151577759701023
26.200000000000003,0.9043517538257235,0.2672263537996549,0.0004613852694747428
26.3,0.9043754138725785,0.26727249232660244,0.00046125374823519083
26.400000000000002,0.9043988201736238,0.267318617701426,0.00046112127473486864
26.5,0.9044219797759813,0.26736472982889953,0.00046098790721605526
26.6,0.904444899524263,0.2674108286196211,0.0004608537014134037
26.700000000000003,0.9044675860663939,0.2674569139897625,0.00046071871065065523
26.8,0.9044900458592666,0.2675029858608276,0.00046058298592839553
26.900000000000002,0.904512285174234,0.2675490441594205,0.0004604465760145518
27.0,0.904534310102444,0.267595088817022,0.0004603095275104857
27.1,0.9045561265600208,0.267641119769773,0.0004601718849443215
27.200000000000003,0.9045777402930971,0.2676871369582674,0.0004600336908538727
27.3,0.9045991568827023,0.26773314032735274,0.0004598949858426113
27.400000000000002,0.9046203817495092,0.26777912982593705,0.0004597558086712056
27.5,0.9046414201584455,0.26782510540680415,0.00045961619631350314
27.6,0.9046622772231717,0.26787106702643554,0.00045947618403166524
27.700000000000003,0.9046829579104306,0.2679170146448387,0.0004593358054441263
27.8,0.9047034670442726,0.2679629482253831,0.0004591950925751792
27.900000000000002,0.9047238093101578,0.26800886773464055,0.00045905407593289926
28.0,0.9047439892589415,0.2680547731422338,0.00045891278456569595
28.1,0.9047640113107455,0.26810066442069036,0.0004587712461038909
28.200000000000003,0.9047838797587167,0.2681465415453007,0.0004586294868234239
28.3,0.9048035987726785,0.26819240449398307,0.0004584875317077963
28.400000000000002,0.9048231724026773,0.2682382532471539,0.0004583454044895102
28.5,0.9048426045824269,0.26828408778760293,0.00045820312770280397
28.6,0.9048618991326536,0.26832990810037316,0.0004580607227335151
28.700000000000003,0.9048810597643451,0.2683757141726465,0.0004579182098603182
28.8,0.9049000900819072,0.26842150599363246,0.00045777560829613623
28.900000000000002,0.9049189935862278,0.2684672835544621,0.00045763293624963286
29.0,0.9049377736776542,0.2685130468480871,0.00045749021094870085
29.1,0.9049564336588845,0.2685587958691819,0.0004573474486762874
29.200000000000003,0.9049749767377755,0.26860453061404954,0.0004572046648332953
29.3,0.9049934060300707,0.26865025108053286,0.0004570618739416707
29.400000000000002,0.9050117245620483,0.26869595726792705,0.00045691908972296524
29.5,0.9050299352730946,0.26874164917689936,0.0004567763251015419
29.6,0.9050480410182032,0.26878732680940953,0.0004566335922393805
29.700000000000003,0.9050660445704013,0.26883299016863355,0.0004564909025845526
29.8,0.9050839486231077,0.26887863925889205,0.000456348266878015
29.900000000000002,0.9051017557924214,0.26892427408557984,0.0004562056952129856
30.0,0.9051194686193454,0.2689698946551012,0.00045606319704467185
30.1,0.9051370895719474,0.26901550097480564,0.0004559207812129193
30.200000000000003,0.9051546210474557,0.26906109305292697,0.0004557784559872935
30.3,0.9051720653742972,0.2691066708985257,0.00045563622909050583
30.400000000000002,0.9051894248140766,0.2691522345214348,0.0004554941076953395
30.5,0.9052067015634973,0.26919778393220434,0.00045535209849016656
30.6,0.9052238977562284,0.2692433191420534,0.00045521020766618736
30.700000000000003,0.9052410154647175,0.26928884016282006,0.0004550684409539707
30.8,0.9052580567019509,0.2693343470069155,0.0004549268036509804
30.900000000000002,0.9052750234231641,0.2693798396872805,0.0004547853006372435
31.0,0.9052919175275028,0.2694253182173442,0.0004546439363815602
31.1,0.9053087408596352,0.2694707826109824,0.0004545027149941705
31.200000000000003,0.9053254952113202,0.2695162328824818,0.00045436164018956143
31.3,0.9053421823229274,0.2695616690465007,0.00045422071536754816
31.400000000000002,0.9053588038849163,0.2696070911180375,0.0004540799435770737
31.5,0.9053753615392707,0.26965249911239525,0.0004539393275689585
31.6,0.9053918568808939,0.2696978930451522,0.0004537988697817519
31.700000000000003,0.9054082914589615,0.2697432729321304,0.0004536585723856068
31.8,0.9054246667782375,0.269788638789369,0.00045351843727869934
31.900000000000002,0.9054409843003512,0.2698339906330969,0.00045337846609461857
32.0,0.9054572454450379,0.26987932847970636,0.00045323866023127407
32.1,0.9054734515913432,0.2699246523457295,0.00045309902085902826
32.2,0.9054896040787938,0.2699699622478154,0.00045295954892902307
32.300000000000004,0.9055057042085336,0.27001525820270833,0.0004528202451860447
32.4,0.9055217532444281,0.270060540227227,0.0004526811101802572
32.5,0.9055377524141363,0.27010580833824493,0.00045254214427383616
32.6,0.9055537029101518,0.27015106255267224,0.000452403347655915
32.7,0.9055696058908144,0.2701963028874379,0.0004522647203516125
32.800000000000004,0.9055854624812917,0.27024152935947304,0.0004521262622353278
32.9,0.9056012737745341,0.2702867419856966,0.00045198797302678506
33.0,0.9056170408322006,0.27033194078299927,0.00045184985231738056
33.1,0.9056327646855592,0.27037712576823103,0.0004517118995615993
33.2,0.9056484463363605,0.2704222969581871,0.0004515741140904833
33.300000000000004,0.905664086757687,0.2704674543695961,0.000451436495122505
33.4,0.9056796868947771,0.2705125980191084,0.000451299041773226
33.5,0.9056952476658265,0.2705577279232857,0.00045116175304670686
33.6,0.9057107699627652,0.27060284409859037,0.00045102462787052766
33.7,0.9057262546520135,0.2706479465613775,0.00045088766507110634
33.800000000000004,0.9057417025752155,0.2706930353278845,0.0004507508633913859
33.9,0.9057571145499511,0.27073811041422363,0.0004506142215061487
34.0,0.9057724913704288,0.27078317183637424,0.0004504777380154937
34.1,0.9057878338081575,0.2708282196101758,0.00045034141145582074
34.2,0.9058031426125993,0.2708732537513214,0.00045020524030239817
34.300000000000004,0.9058184185118038,0.2709182742753516,0.0004500692229674058
34.4,0.9058336622130231,0.27096328119764834,0.0004499333578249151
34.5,0.9058488744033109,0.2710082745334309,0.0004497976431924039
34.6,0.9058640557501026,0.2710532542977501,0.0004496620773498175
34.7,0.9058792069017803,0.2710982205054851,0.00044952665853390666
34.800000000000004,0.9058943284882199,0.27114317317133846,0.00044939138494579783
34.9,0.9059094211213238,0.271188112309833,0.00044925625476044395
35.0,0.9059244853955375,0.27123303793530906,0.00044912126611566794
35.1,0.9059395218883517,0.27127795006192057,0.00044898641713748966
35.2,0.9059545311607903,0.2713228487036343,0.0004488517059120789
35.300000000000004,0.9059695137578834,0.2713677338742255,0.00044871713051942985
35.4,0.9059844702091274,0.2714126055872775,0.0004485826890133493
35.5,0.9059994010289322,0.2714574638561788,0.0004484483794343075
35.6,0.9060143067170536,0.27150230869412223,0.00044831419982482856
35.7,0.9060291877590164,0.27154714011410463,0.0004481801482076053
35.800000000000004,0.9060440446265229,0.2715919581289254,0.0004480462225988635
35.9,0.9060588777778502,0.2716367627511853,0.00044791242100701567
36.0,0.9060736876582367,0.27168155399328603,0.00044777874144100865
36.1,0.9060884747002566,0.27172633186743017,0.0004476451819128771
36.2,0.9061032393241844,0.2717710963856215,0.00044751174042567676
36.300000000000004,0.9061179819383484,0.27181584755966415,0.00044737841499276065
36.4,0.9061327029394746,0.2718605854011634,0.00044724520362443565
36.5,0.9061474027130199,0.27190530992152584,0.0004471121043396059
36.6,0.9061620816334961,0.27195002113195976,0.00044697911516616146
36.7,0.906176740064785,0.27199471904347644,0.00044684623413758506
36.800000000000004,0.906191378360444,0.2720394036668902,0.00044671345929355594
36.9,0.9062059968640026,0.2720840750128195,0.0004465807886930642
37.0,0.9062205959092511,0.27212873309168883,0.0004464482203946213
37.1,0.9062351758205207,0.2721733779137283,0.00044631575247466165
37.2,0.9062497369129551,0.27221800948897584,0.000446183383028223
37.300000000000004,0.9062642794927754,0.2722626278272786,0.0004460511101467418
37.4,0.9062788038575355,0.27230723293829323,0.00044591893196457844
37.5,0.9062933102963723,0.27235182483148973,0.00044578684660755846
37.6,0.9063077990902473,0.2723964035161505,0.00044565485223507784
37.7,0.9063222705121818,0.27244096900137404,0.0004455229470099742
37.800000000000004,0.9063367248274855,0.27248552129607506,0.00044539112911740064
37.9,0.9063511622939773,0.27253006040898686,0.00044525939676712256
38.0,0.9063655831622014,0.2725745863486635,0.0004451277481782173
38.1,0.9063799876756367,0.27261909912348126,0.00044499618159123816
38.2,0.9063943760708991,0.2726635987416404,0.00044486469526704847
38.300000000000004,0.9064087485779395,0.2727080852111671,0.00044473328749170676
38.400000000000006,0.9064231054202352,0.2727525585399162,0.00044460195656429585
38.5,0.906437446814976,0.2727970187355726,0.00044447070080530504
38.6,0.9064517729732446,0.27284146580565316,0.0004443395185593016
38.7,0.9064660841001932,0.2728858997575091,0.0004442084081898723
38.800000000000004,0.9064803803952131,0.27293032059832806,0.00044407736807487025
38.900000000000006,0.9064946620520999,0.27297472833513553,0.00044394639663766777
39.0,0.9065089292592161,0.27301912297479924,0.0004438154922922488
39.1,0.9065231821996452,0.27306350452402844,0.0004436846534972977
39.2,0.9065374210513454,0.27310787298937816,0.0004435538787187082
39.300000000000004,0.9065516459872951,0.27315222837725,0.00044342316645402946
39.400000000000006,0.9065658571756374,0.2731965706938954,0.0004432925152196149
39.5,0.9065800547798187,0.2732408999454174,0.0004431619235537865
39.6,0.9065942389587236,0.27328521613777274,0.0004430313900124841
39.7,0.906608409866806,0.27332951927677396,0.0004429009131787093
39.800000000000004,0.9066225676542166,0.2733738093680919,0.000442770491654948
39.900000000000006,0.9066367124669263,0.27341808641725746,0.00044264012406923514
40.0,0.9066508444468468,0.2734623504296644,0.0004425098090707208
40.1,0.906664963731947,0.2735066014105715,0.0004423795453241605
40.2,0.9066790704563665,0.2735508393651038,0.000442249331520983
40.300000000000004,0.9066931647505254,0.2735950642982559,0.00044211916636817394
40.400000000000006,0.906707246741231,0.2736392762148927,0.00044198904860515836
40.5,0.9067213165517823,0.27368347511975316,0.00044185897698905546
40.6,0.9067353743020705,0.27372766101745205,0.00044172895029191694
40.7,0.9067494201086768,0.2737718339124812,0.0004415989673131962
40.800000000000004,0.9067634540849675,0.27381599380921257,0.00044146902686778566
40.900000000000006,0.9067774763411868,0.27386014071189935,0.000441339127800755
41.0,0.9067914869845459,0.2739042746246794,0.00044120926896427937
41.1,0.9068054861193109,0.27394839555157585,0.0004410794492407111
41.2,0.9068194738468867,0.27399250349649995,0.0004409496675295277
41.300000000000004,0.9068334502658996,0.27403659846325296,0.0004408199227544443
41.400000000000006,0.9068474154722772,0.27408068045552836,0.0004406902138460733
41.5,0.9068613695593256,0.274124749476913,0.0004405605397755641
41.6,0.9068753126178055,0.2741688055308905,0.0004404308995040948
41.7,0.9068892447360039,0.27421284862084094,0.0004403012920481189
41.800000000000004,0.9069031659998062,0.27425687875004573,0.0004401717164187191
41.900000000000006,0.9069170764927657,0.27430089592168755,0.00044004217164987647
42.0,0.906930976296169,0.2743449001388526,0.00043991265679522995
42.1,0.9069448654891028,0.2743888914045321,0.00043978317093072705
