time,u_input,CA_concentration,v_input
8.599999999999985,1.208548759786907,0.9769691047111904,0.022724143741872135
8.699999999999985,1.2108211741610941,0.9770166577227218,0.022671751057483425
8.799999999999985,1.2130883492668425,0.9770635762299759,0.022618791580499092
8.899999999999984,1.2153502284248925,0.9771099028919322,0.02256526663490331
8.999999999999984,1.2176067550883827,0.9771556756497393,0.02251117755881693
9.099999999999984,1.2198578728442644,0.9772009283191772,0.022456525704464037
9.199999999999983,1.2221035254147106,0.9772456910337679,0.022401312438138143
9.299999999999983,1.2243436566585244,0.9772899906497198,0.022345539140168028
9.399999999999983,1.226578210572541,0.9773338511138963,0.022289207204883234
9.499999999999982,1.228807131293029,0.977377293801973,0.022232318040579218
9.599999999999982,1.2310303630970867,0.9774203377607749,0.022174873069482116
9.699999999999982,1.2332478504040347,0.977462999985503,0.022116873727713218
9.799999999999981,1.2354595377768063,0.9775052957060991,0.02205832146525305
9.89999999999998,1.2376653699233315,0.9775472384750188,0.021999217745905117
9.99999999999998,1.239865291697922,0.9775888404031329,0.02193956404725933
10.09999999999998,1.242059248102648,0.977630112324663,0.021879361860655047
10.19999999999998,1.2442471842887135,0.9776710639304232,0.021818612691143796
10.29999999999998,1.246429045557828,0.9777117039511677,0.021757318057451652
10.399999999999979,1.2486047773635731,0.977752040220131,0.021695479491941262
10.499999999999979,1.250774325312767,0.9777920797741813,0.021633098540573548
10.599999999999978,1.2529376351668244,0.9778318289436935,0.021570176762869042
10.699999999999978,1.2550946528431113,0.9778712934323776,0.02150671573186891
10.799999999999978,1.2572453244162982,0.97791047838817,0.02144271703409562
10.899999999999977,1.259389596119708,0.9779493884661686,0.021378182269513282
10.999999999999977,1.2615274143466595,0.9779880278844901,0.02131311305148766
11.099999999999977,1.2636587256518086,0.9780264004738344,0.021247511006745805
11.199999999999976,1.2657834767524831,0.9780645097214512,0.021181377775335422
11.299999999999976,1.2679016145300164,0.9781023588101333,0.021114715010583845
11.399999999999975,1.2700130860310748,0.9781399506527871,0.021047524379056735
11.499999999999975,1.2721178384689806,0.9781772879230765,0.020979807560516373
11.599999999999975,1.2742158192250321,0.9782143730825767,0.020911566247879692
11.699999999999974,1.27630697584982,0.978251208404833,0.02084280214717596
11.799999999999974,1.2783912560645379,0.9782877959966664,0.020773516977504108
11.899999999999974,1.2804686077622884,0.9783241378170413,0.02070371247098977
11.999999999999973,1.2825389790093873,0.9783602356937652,0.020633390372741978
12.099999999999973,1.2846023180466613,0.9783960913382705,0.020562552440809522
12.199999999999973,1.286658573290742,0.9784317063586918,0.020491200446137007
12.299999999999972,1.2887076933353556,0.978467082271432,0.02041933617252059
12.399999999999972,1.290749626952608,0.9785022205113922,0.020346961416563367
12.499999999999972,1.2927843230942644,0.978537122441015,0.02027407798763047
12.599999999999971,1.2948117308930274,0.9785717893582764,0.02020068770780382
12.69999999999997,1.296831799663808,0.9786062225037486,0.020126792411836594
12.79999999999997,1.2988444789049916,0.9786404230668402,0.02005239394710734
12.89999999999997,1.3008497182997023,0.9786743921913039,0.019977494173573803
12.99999999999997,1.3028474677170596,0.9787081309801031,0.019902094963726417
13.09999999999997,1.3048376772134325,0.9787416404997052,0.01982619820254151
13.199999999999969,1.3068202970336866,0.978774921783871,0.01974980578743415
13.299999999999969,1.3087952776124299,0.9788079758369984,0.019672919628210744
13.399999999999968,1.310762569575251,0.9788408036370707,0.019595541647021257
13.499999999999968,1.3127221237399531,0.9788734061382571,0.019517673778311196
13.599999999999968,1.3146738911177842,0.9789057842732047,0.019439317968773226
13.699999999999967,1.3166178229146617,0.9789379389550593,0.019360476177298497
13.799999999999967,1.3185538705323916,0.9789698710792439,0.019281150374927693
13.899999999999967,1.3204819855698842,0.979001581525029,0.01920134254480174
13.999999999999966,1.3224021198243643,0.9790330711569116,0.01912105468211224
14.099999999999966,1.3243142252925753,0.979064340825832,0.019040288794051573
14.199999999999966,1.3262182541719805,0.9790953913702439,0.018959046899762733
14.299999999999965,1.3281141588619567,0.9791262236170561,0.018877331030288852
14.399999999999965,1.3300018919649859,0.9791568383824627,0.018795143228522403
14.499999999999964,1.3318814062878384,0.9791872364726704,0.018712485549154157
14.599999999999964,1.3337526548427538,0.9792174186845406,0.01862936005862179
14.699999999999964,1.3356155908486158,0.9792473858061533,0.018545768835058235
14.799999999999963,1.3374701677321215,0.9792771386173026,0.01846171396823973
14.899999999999963,1.3393163391289455,0.9793066778899324,0.018377197559533563
14.999999999999963,1.341154058884899,0.9793360043885205,0.018292221721845553
15.099999999999962,1.3429832810570836,0.9793651188704134,0.01820678857956722
15.199999999999962,1.3448039599150408,0.9793940220861246,0.01812090026852266
15.299999999999962,1.3466160499418929,0.9794227147795924,0.018034558935915188
15.399999999999961,1.3484195058354846,0.9794511976884097,0.017947766740273617
15.499999999999961,1.350214282509512,0.9794794715440241,0.01786052585139832
15.59999999999996,1.3520003350946521,0.9795075370719154,0.017772838450306968
15.69999999999996,1.3537776189396826,0.9795353949917499,0.017684706729180027
15.79999999999996,1.3555460896126008,0.9795630460175174,0.01759613289130594
15.89999999999996,1.3573057029017317,0.9795904908576512,0.017507119151026027
15.99999999999996,1.3590564148168345,0.9796177302151335,0.01741766773367917
16.09999999999996,1.3607981815902024,0.979644764787589,0.017327780875546143
16.19999999999996,1.3625309596777573,0.979671595267367,0.01723746082379371
16.29999999999996,1.3642547057601366,0.979698222341614,0.01714670983641847
16.399999999999963,1.3659693767437786,0.979724646692336,0.017055530182190373
16.499999999999964,1.3676749297619977,0.9797508689964586,0.01696392414059603
16.599999999999966,1.369371322176057,0.9797768899258736,0.01687189400178171
16.699999999999967,1.371058511576235,0.9798027101474855,0.01677944206649609
16.79999999999997,1.3727364557828845,0.979828330323251,0.016686570646032732
16.89999999999997,1.3744051128474877,0.9798537511102138,0.01659328206217232
16.99999999999997,1.376064441053705,0.9798789731605367,0.01649957864712458
17.099999999999973,1.3777143989184173,0.9799039971215299,0.01640546274347002
17.199999999999974,1.3793549451927642,0.9799288236356766,0.01631093670410132
17.299999999999976,1.3809860388631743,0.9799534533406556,0.016216002892164544
17.399999999999977,1.382607639152391,0.979977886869364,0.016120663681000052
17.49999999999998,1.3842197055204908,0.9800021248499341,0.016024921454083147
17.59999999999998,1.3858221976658993,0.9800261679057528,0.015928778604964524
17.69999999999998,1.3874150755263959,0.9800500166554766,0.015832237537210397
