traj_id,x_k,u_k,v_k,x_next,u_next,dt
0,0.9845616999266779,1.7837156957947078,0.005860241994160596,0.9845593577938787,1.7843017199941238,0.1
0,0.9845593577938787,1.7843017199941238,0.02669558942286196,0.9845597373353087,1.78697127893641,0.1
0,0.9845597373353087,1.78697127893641,-0.04440264286957116,0.9845586773231945,1.7825310146494533,0.1
0,0.9845586773231945,1.7825310146494533,0.04839255353113628,0.984558252355482,1.7873702700025667,0.1
0,0.984558252355482,1.7873702700025667,-0.004487496504531785,0.9845609038227032,1.7869215203521136,0.1
0,0.9845609038227032,1.7869215203521136,0.00622005537178464,0.9845632489084596,1.7875435258892922,0.1
0,0.9845632489084596,1.7875435258892922,0.03310912075413748,0.9845680251325072,1.7908544379647058,0.1
0,0.9845680251325072,1.7908544379647058,-0.033688424393559596,0.9845718461410419,1.7874855955253504,0.1
0,0.9845718461410419,1.7874855955253504,0.029046916360390918,0.9845748172464389,1.7903902871613897,0.1
0,0.9845748172464389,1.7903902871613897,-0.023690118205994284,0.984577593761752,1.7880212753407905,0.1
0,0.984577593761752,1.7880212753407905,-0.018126267494988045,0.9845769695635528,1.7862086485912918,0.1
0,0.9845769695635528,1.7862086485912918,-0.033136195854369874,0.9845728040961031,1.782895029005855,0.1
0,0.9845728040961031,1.782895029005855,0.012980665197536712,0.9845679734166423,1.7841930955256087,0.1
0,0.9845679734166423,1.7841930955256087,-0.02981787683175884,0.9845626944594772,1.7812113078424328,0.1
0,0.9845626944594772,1.7812113078424328,0.006865924812053989,0.9845567182231733,1.781897900323638,0.1
0,0.9845567182231733,1.781897900323638,0.025147995536739215,0.9845540272634533,1.784412699877312,0.1
0,0.9845540272634533,1.784412699877312,0.01575698452709287,0.9845546553637773,1.7859883983300215,0.1
0,0.9845546553637773,1.7859883983300215,-0.04010464934204368,0.98455335858604,1.7819779333958172,0.1
0,0.98455335858604,1.7819779333958172,0.02137103023884171,0.9845510631317248,1.7841150364197012,0.1
0,0.9845510631317248,1.7841150364197012,-0.018438551240657207,0.9845493005887044,1.7822711812956353,0.1
0,0.9845493005887044,1.7822711812956353,-0.04983003074068332,0.9845429317862866,1.7772881782215673,0.1
0,0.9845429317862866,1.7772881782215673,-0.007510422255399898,0.9845336388808943,1.776537135996027,0.1
0,0.9845336388808943,1.776537135996027,0.031198287271447148,0.9845276401174402,1.7796569647231717,0.1
0,0.9845276401174402,1.7796569647231717,-0.03844642251936962,0.9845219923718969,1.7758123224712348,0.1
0,0.9845219923718969,1.7758123224712348,-0.015990962816814773,0.9845134585135061,1.7742132261895531,0.1
0,0.9845134585135061,1.7742132261895531,-0.02356924419853973,0.9845035183847022,1.7718563017696993,0.1
0,0.9845035183847022,1.7718563017696993,-0.01939118604225344,0.9844921722851162,1.7699171831654739,0.1
0,0.9844921722851162,1.7699171831654739,-0.006654984496403858,0.9844808601286805,1.7692516847158333,0.1
0,0.9844808601286805,1.7692516847158333,-0.04750330845773407,0.9844674973752406,1.7645013538700598,0.1
0,0.9844674973752406,1.7645013538700598,-0.046822340536405604,0.9844496210799673,1.7598191198164193,0.1
0,0.9844496210799673,1.7598191198164193,0.04363766101998427,0.9844346067769038,1.764182885918418,0.1
0,0.9844346067769038,1.764182885918418,-0.008493123508238123,0.9844244602515835,1.7633335735675943,0.1
0,0.9844244602515835,1.7633335735675943,-0.0016729299157414931,0.9844152649711255,1.7631662805760204,0.1
0,0.9844152649711255,1.7631662805760204,0.04883415195433431,0.984411043378505,1.7680496957714535,0.1
0,0.984411043378505,1.7680496957714535,-0.02826739971941621,0.9844088493175063,1.765222955799512,0.1
0,0.9844088493175063,1.765222955799512,0.006160601151448633,0.9844054870152772,1.7658390159146569,0.1
1,0.9361827722023257,0.023030030004006496,0.0038689629193358003,0.9337160084998523,0.02341692629594008,0.1
1,0.9337160084998523,0.02341692629594008,0.022353988455860153,0.9312707302061914,0.02565232514152609,0.1
1,0.9312707302061914,0.02565232514152609,0.04507161752631386,0.9288618354703863,0.030159486894157476,0.1
1,0.9288618354703863,0.030159486894157476,0.036290874818894946,0.926495682316204,0.033788574376046966,0.1
1,0.926495682316204,0.033788574376046966,0.04882198430833433,0.9241753948622655,0.03867077280688041,0.1
1,0.9241753948622655,0.03867077280688041,0.04476676926261614,0.9219058481714095,0.04314744973314202,0.1
1,0.9219058481714095,0.04314744973314202,0.024834723986054304,0.919679311796245,0.045630922131747444,0.1
1,0.919679311796245,0.045630922131747444,0.04731863231178515,0.9174981517247439,0.05036278536292595,0.1
1,0.9174981517247439,0.05036278536292595,0.046592335185146744,0.9153725918928663,0.055022018881440635,0.1
1,0.9153725918928663,0.055022018881440635,0.04067508057297289,0.9133013229867929,0.059089526938737924,0.1
1,0.9133013229867929,0.059089526938737924,0.024197810394229687,0.9112758972876208,0.06150930797816089,0.1
1,0.9112758972876208,0.06150930797816089,0.00047526485686480994,0.9092792142031829,0.06155683446384736,0.1
1,0.9092792142031829,0.06155683446384736,0.01542726732030968,0.9073076457140077,0.06309956119587833,0.1
1,0.9073076457140077,0.06309956119587833,0.0032360658790882347,0.9053624570132479,0.06342316778378715,0.1
1,0.9053624570132479,0.06342316778378715,0.007751638890974861,0.9034401959674918,0.06419833167288463,0.1
1,0.9034401959674918,0.06419833167288463,0.04100143646104348,0.9015592331693231,0.06829847531898899,0.1
1,0.9015592331693231,0.06829847531898899,0.006889867959557933,0.8997195162258328,0.06898746211494476,0.1
1,0.8997195162258328,0.06898746211494476,0.040449018612322356,0.8979214222649718,0.07303236397617699,0.1
1,0.8979214222649718,0.07303236397617699,0.021795029346540713,0.8961728782551218,0.07521186691083107,0.1
1,0.8961728782551218,0.07521186691083107,0.030966334549851527,0.8944695992836785,0.0783085003658162,0.1
1,0.8944695992836785,0.0783085003658162,0.04695724115908689,0.892825331749086,0.0830042244817249,0.1
1,0.892825331749086,0.0830042244817249,0.048619074374391634,0.8912501521169288,0.08786613191916404,0.1
1,0.8912501521169288,0.08786613191916404,0.0059903738233376864,0.8897223469309316,0.0884651693014978,0.1
1,0.8897223469309316,0.0884651693014978,0.04715057861415541,0.8882416368336541,0.09318022716291334,0.1
1,0.8882416368336541,0.09318022716291334,0.006954315256418381,0.8868085450935509,0.09387565868855516,0.1
1,0.8868085450935509,0.09387565868855516,0.02732599742732572,0.8854122339134236,0.09660825843128772,0.1
1,0.8854122339134236,0.09660825843128772,0.029070037120156857,0.8840653317847543,0.09951526214330342,0.1
1,0.8840653317847543,0.09951526214330342,0.04951831498619833,0.8827808739861047,0.10446709364192323,0.1
1,0.8827808739861047,0.10446709364192323,-0.000403777017905102,0.8815416177811742,0.10442671594013271,0.1
1,0.8815416177811742,0.10442671594013271,-0.0018426342303690807,0.8803173347962732,0.10424245251709581,0.1
1,0.8803173347962732,0.10424245251709581,-0.022688928774684605,0.879094436474827,0.10197355963962737,0.1
1,0.879094436474827,0.10197355963962737,0.04264518237764678,0.8778996856491413,0.10623807787739206,0.1
1,0.8778996856491413,0.10623807787739206,-0.01306006718348375,0.8767384934426647,0.10493207115904367,0.1
1,0.8767384934426647,0.10493207115904367,-0.025369691984928833,0.8755690404512645,0.10239510196055078,0.1
1,0.8755690404512645,0.10239510196055078,0.006363276303215627,0.874403159248754,0.10303142959087234,0.1
1,0.874403159248754,0.10303142959087234,-0.03425591084526769,0.8732348353077767,0.09960583850634559,0.1
1,0.8732348353077767,0.09960583850634559,0.029601513170422134,0.8720787420153115,0.1025659898233878,0.1
1,0.8720787420153115,0.1025659898233878,0.013427479836994355,0.8709648928239359,0.10390873780708725,0.1
1,0.8709648928239359,0.10390873780708725,-0.002864152851301649,0.8698723272005086,0.10362232252195708,0.1
1,0.8698723272005086,0.10362232252195708,0.029841724457686694,0.8688116480396407,0.10660649496772576,0.1
1,0.8688116480396407,0.10660649496772576,-0.004459569690706745,0.8677815192473031,0.10616053799865509,0.1
1,0.8677815192473031,0.10616053799865509,0.0032842733003014893,0.866764384633694,0.10648896532868525,0.1
1,0.866764384633694,0.10648896532868525,0.0004764295857505804,0.8657633126894395,0.10653660828726029,0.1
1,0.8657633126894395,0.10653660828726029,-0.038869586422644965,0.8647498293430285,0.1026496496449958,0.1
1,0.8647498293430285,0.1026496496449958,0.012380461268313547,0.8637319544333294,0.10388769577182716,0.1
1,0.8637319544333294,0.10388769577182716,0.006327184548622022,0.8627400489659249,0.10452041422668938,0.1
1,0.8627400489659249,0.10452041422668938,0.011714564005892159,0.8617735270252667,0.10569187062727861,0.1
1,0.8617735270252667,0.10569187062727861,-0.036703918253271794,0.8608024542321625,0.10202147880195143,0.1
1,0.8608024542321625,0.10202147880195143,-0.006248563789752068,0.8598143695369088,0.10139662242297623,0.1
1,0.8598143695369088,0.10139662242297623,-0.04669600039920394,0.8588019173352014,0.09672702238305586,0.1
1,0.8588019173352014,0.09672702238305586,0.03637133586205441,0.8577951728932509,0.10036415596926132,0.1
1,0.8577951728932509,0.10036415596926132,0.011698748500530098,0.8568351116045675,0.10153403081931432,0.1
1,0.8568351116045675,0.10153403081931432,0.0165364682951262,0.8559075087140524,0.10318767764882694,0.1
1,0.8559075087140524,0.10318767764882694,0.0013608977781481846,0.8550047359534022,0.10332376742664175,0.1
1,0.8550047359534022,0.10332376742664175,0.040881984804562274,0.8541443395319095,0.10741196590709798,0.1
1,0.8541443395319095,0.10741196590709798,-0.0006575240071585581,0.853324470951764,0.10734621350638211,0.1
1,0.853324470951764,0.10734621350638211,0.026682527293791544,0.8525346964712185,0.11001446623576128,0.1
1,0.8525346964712185,0.11001446623576128,0.031066939449086797,0.8517980486269188,0.11312116018066996,0.1
1,0.8517980486269188,0.11312116018066996,0.026424104358806585,0.851114003429184,0.11576357061655063,0.1
1,0.851114003429184,0.11576357061655063,0.039267969482428874,0.8504883184078605,0.11969036756479352,0.1
1,0.8504883184078605,0.11969036756479352,-0.015503594617241725,0.8498892508244624,0.11814000810306935,0.1
1,0.8498892508244624,0.11814000810306935,-0.03198905364095149,0.849263428372354,0.1149411027389742,0.1
1,0.849263428372354,0.1149411027389742,-0.047842226828675206,0.8485866812455957,0.1101568800561067,0.1
1,0.8485866812455957,0.1101568800561067,-0.012728111023004939,0.8478738006539039,0.10888406895380622,0.1
1,0.8478738006539039,0.10888406895380622,0.0038919828196295678,0.8471640014107374,0.10927326723576918,0.1
1,0.8471640014107374,0.10927326723576918,-0.01690211456671943,0.8464539273885531,0.10758305577909724,0.1
1,0.8464539273885531,0.10758305577909724,-0.03887275267576469,0.845710801346796,0.10369578051152074,0.1
1,0.845710801346796,0.10369578051152074,-0.025901783297479233,0.8449277964732413,0.10110560218177282,0.1
1,0.8449277964732413,0.10110560218177282,0.03843124874491509,0.8441647489328757,0.10494872705626432,0.1
1,0.8441647489328757,0.10494872705626432,-0.04507252695536365,0.8434063084071378,0.10044147436072795,0.1
1,0.8434063084071378,0.10044147436072795,-0.006050632916408574,0.842617922355906,0.0998364110690871,0.1
1,0.842617922355906,0.0998364110690871,0.01349465116815022,0.8418454523625031,0.10118587618590212,0.1
1,0.8418454523625031,0.10118587618590212,-0.0054437213875654505,0.8410891453920565,0.10064150404714557,0.1
1,0.8410891453920565,0.10064150404714557,-0.024532010330183686,0.8403187665843319,0.0981883030141272,0.1
1,0.8403187665843319,0.0981883030141272,0.018668099580891558,0.8395535678909039,0.10005511297221636,0.1
1,0.8395535678909039,0.10005511297221636,-0.036699821764608336,0.8387835151158477,0.09638513079575554,0.1
1,0.8387835151158477,0.09638513079575554,0.00783246755797174,0.8380000285221793,0.09716837755155272,0.1
1,0.8380000285221793,0.09716837755155272,0.015290677971912914,0.8372449306390328,0.098697445348744,0.1
1,0.8372449306390328,0.098697445348744,0.024575264846185607,0.8365316115169696,0.10115497183336258,0.1
1,0.8365316115169696,0.10115497183336258,-0.023208949652787882,0.8358283792802448,0.09883407686808379,0.1
1,0.8358283792802448,0.09883407686808379,0.02475445904365567,0.8351354463028401,0.10130952277244935,0.1
1,0.8351354463028401,0.10130952277244935,-0.003776414494731463,0.8344684861766242,0.1009318813229762,0.1
1,0.8344684861766242,0.1009318813229762,0.018593291979519103,0.8338223396467044,0.10279121052092811,0.1
1,0.8338223396467044,0.10279121052092811,0.014449425295055232,0.8332118484369773,0.10423615305043366,0.1
1,0.8332118484369773,0.10423615305043366,-0.03922639403934147,0.8325886658528986,0.1003135136464995,0.1
1,0.8325886658528986,0.1003135136464995,0.02888917196697377,0.8319650686842354,0.10320243084319689,0.1
1,0.8319650686842354,0.10320243084319689,0.012903610893776937,0.8313844239575642,0.10449279193257459,0.1
1,0.8313844239575642,0.10449279193257459,0.02952557116784814,0.8308470119108993,0.1074453490493594,0.1
1,0.8308470119108993,0.1074453490493594,0.0435107076788465,0.8303782253303249,0.11179641981724403,0.1
1,0.8303782253303249,0.11179641981724403,-0.03965036905737817,0.8299189439061345,0.10783138291150622,0.1
1,0.8299189439061345,0.10783138291150622,0.010066311089913405,0.8294410164321241,0.10883801402049756,0.1
1,0.8294410164321241,0.10883801402049756,-0.04443450054242792,0.8289403073937703,0.10439456396625478,0.1
1,0.8289403073937703,0.10439456396625478,0.0359672709700513,0.8284392430345353,0.10799129106325991,0.1
1,0.8284392430345353,0.10799129106325991,-0.03840101173044863,0.8279426404021039,0.10415118989021506,0.1
1,0.8279426404021039,0.10415118989021506,0.025243876709472896,0.8274415097390029,0.10667557756116236,0.1
1,0.8274415097390029,0.10667557756116236,0.021699835724548283,0.8269872995842306,0.1088455611336172,0.1
1,0.8269872995842306,0.1088455611336172,-0.009337268613761052,0.8265498004547882,0.10791183427224108,0.1
1,0.8265498004547882,0.10791183427224108,0.015576064866813621,0.8261236446861393,0.10946944075892243,0.1
1,0.8261236446861393,0.10946944075892243,0.03536537259559169,0.8257473486008162,0.1130059780184816,0.1
1,0.8257473486008162,0.1130059780184816,0.013772688116901202,0.8254187672380713,0.11438324683017173,0.1
2,0.12261380411762324,1.1532434233824072,0.01164380799971848,0.21777182448451238,1.154407804182379,0.1
2,0.21777182448451238,1.154407804182379,-0.04392141015221349,0.30221043312269,1.150015663167158,0.1
2,0.30221043312269,1.150015663167158,0.011847713339314482,0.377149559835774,1.1512004345010896,0.1
2,0.377149559835774,1.1512004345010896,0.009896576355740427,0.4438172570839731,1.1521900921366632,0.1
2,0.4438172570839731,1.1521900921366632,0.04730362766033583,0.5032081809563628,1.1569204549026968,0.1
2,0.5032081809563628,1.1569204549026968,-0.044755550742166486,0.5559806132716127,1.15244489982848,0.1
2,0.5559806132716127,1.15244489982848,0.03087240394975735,0.6028393754189297,1.155532140223455,0.1
2,0.6028393754189297,1.155532140223455,-0.029026586141308788,0.6444774293255038,1.1526294816093245,0.1
2,0.6444774293255038,1.1526294816093245,-0.0026679924315996875,0.6814230933482907,1.1523626823661641,0.1
2,0.6814230933482907,1.1523626823661641,-0.04120984174131567,0.7141924446044066,1.148241698192033,0.1
2,0.7141924446044066,1.148241698192033,0.0036464615250289684,0.7432715204615901,1.1486063443445358,0.1
2,0.7432715204615901,1.1486063443445358,-0.003692823643870545,0.7691231537405377,1.1482370619801492,0.1
2,0.7691231537405377,1.1482370619801492,0.0169032418783598,0.7921193084442827,1.149927386167985,0.1
2,0.7921193084442827,1.149927386167985,-0.03444061161041798,0.8125454326718067,1.1464833250069437,0.1
2,0.8125454326718067,1.1464833250069437,-0.04973988416185966,0.8306342002470373,1.1415093365907583,0.1
2,0.8306342002470373,1.1415093365907583,-0.0006069374790864529,0.8466843454345118,1.1414486428428494,0.1
2,0.8466843454345118,1.1414486428428494,0.04944232073771192,0.8609967885465263,1.146392874916621,0.1
2,0.8609967885465263,1.146392874916621,0.020701347988770366,0.8737702096807374,1.1484630097154975,0.1
2,0.8737702096807374,1.1484630097154975,0.010209806298988745,0.8851446129258688,1.1494839903453964,0.1
2,0.8851446129258688,1.1494839903453964,0.03078713697366091,0.8952772985962179,1.152562704042762,0.1
2,0.8952772985962179,1.152562704042762,-0.01192527299851158,0.9042918635888544,1.151370176742911,0.1
2,0.9042918635888544,1.151370176742911,0.023077752296771975,0.9123079911069834,1.1536779519725884,0.1
2,0.9123079911069834,1.1536779519725884,-0.012741852781095624,0.919435535815176,1.1524037666944786,0.1
2,0.919435535815176,1.1524037666944786,0.018631346570721644,0.9257713126019846,1.1542669013515503,0.1
2,0.9257713126019846,1.1542669013515503,0.0009456080419109822,0.9314076856554097,1.1543614621557412,0.1
2,0.9314076856554097,1.1543614621557412,-0.030487694221971864,0.9364062876179028,1.1513126927335438,0.1
2,0.9364062876179028,1.1513126927335438,0.017465606652321372,0.9408444944373705,1.153059253398776,0.1
2,0.9408444944373705,1.153059253398776,-0.04272758667066824,0.9447817038611339,1.1487864947317088,0.1
2,0.9447817038611339,1.1487864947317088,-0.001405336038686221,0.9482700370969946,1.14864596112784,0.1
2,0.9482700370969946,1.14864596112784,-0.042468003748495624,0.9513606613814435,1.1443991607529904,0.1
2,0.9513606613814435,1.1443991607529904,0.04717086545095209,0.9541100340650337,1.1491162472980856,0.1
2,0.9541100340650337,1.1491162472980856,-0.010602766582336332,0.9565622443404428,1.1480559706398517,0.1
2,0.9565622443404428,1.1480559706398517,0.025028105948027665,0.9587452144809933,1.1505587812346538,0.1
2,0.9587452144809933,1.1505587812346538,0.020640000396923222,0.9606943936716563,1.1526227812743461,0.1
2,0.9606943936716563,1.1526227812743461,0.03176558155619234,0.9624362099886039,1.155799339429966,0.1
2,0.9624362099886039,1.155799339429966,0.04756581048761753,0.963997601516547,1.1605559204787281,0.1
2,0.963997601516547,1.1605559204787281,-0.04265362313006548,0.965384963287949,1.1562905581657217,0.1
2,0.965384963287949,1.1562905581657217,-0.021407261014755596,0.9666069018853639,1.1541498320642458,0.1
2,0.9666069018853639,1.1541498320642458,-0.00200221941101527,0.9676889089527158,1.1539496101231443,0.1
2,0.9676889089527158,1.1539496101231443,0.006710175883150947,0.9686510184231553,1.1546206277114595,0.1
2,0.9686510184231553,1.1546206277114595,-0.01851399799554372,0.9695040706890293,1.152769227911905,0.1
2,0.9695040706890293,1.152769227911905,-0.014692047690144837,0.9702573457691838,1.1513000231428905,0.1
2,0.9702573457691838,1.1513000231428905,0.017749574326677744,0.9709272812347093,1.1530749805755578,0.1
2,0.9709272812347093,1.1530749805755578,0.013240690814725203,0.971526835501959,1.1543990496570304,0.1
2,0.971526835501959,1.1543990496570304,-0.01915178202642669,0.9720587051485864,1.152483871454388,0.1
2,0.9720587051485864,1.152483871454388,-0.04407802968563265,0.9725229926364517,1.1480760684858247,0.1
2,0.9725229926364517,1.1480760684858247,0.04860748156180404,0.9729364756425513,1.1529368166420053,0.1
2,0.9729364756425513,1.1529368166420053,-0.03230719096114476,0.9733058711589067,1.149706097545891,0.1
2,0.9733058711589067,1.149706097545891,0.0076037405161836075,0.9736311781044812,1.1504664715975093,0.1
2,0.9736311781044812,1.1504664715975093,-0.026031050426293823,0.9739179775421852,1.14786336655488,0.1
2,0.9739179775421852,1.14786336655488,-0.025734868537456226,0.9741665924970478,1.1452898797011342,0.1
2,0.9741665924970478,1.1452898797011342,0.0051442640892354966,0.9743852261583505,1.1458043061100578,0.1
2,0.9743852261583505,1.1458043061100578,0.04002673430333506,0.9745851489338477,1.1498069795403911,0.1
2,0.9745851489338477,1.1498069795403911,0.012549293993887448,0.9747691240396359,1.1510619089397798,0.1
2,0.9747691240396359,1.1510619089397798,0.0141773380046962,0.974935817741309,1.1524796427402495,0.1
2,0.974935817741309,1.1524796427402495,0.01985864035233177,0.9750879782116114,1.1544655067754828,0.1
2,0.9750879782116114,1.1544655067754828,-0.04200521745261561,0.9752204654544128,1.1502649850302207,0.1
2,0.9752204654544128,1.1502649850302207,0.020480518953468835,0.9753358019836311,1.1523130369255679,0.1
2,0.9753358019836311,1.1523130369255679,0.0371395220232648,0.9754450457257301,1.1560269891278947,0.1
2,0.9754450457257301,1.1560269891278947,-0.03380173053328801,0.9755423513418471,1.1526468160745658,0.1
2,0.9755423513418471,1.1526468160745658,0.0022695048466778306,0.975625233909749,1.1528737665592332,0.1
2,0.975625233909749,1.1528737665592332,-0.0029049186440408548,0.9756988023054413,1.152583274694829,0.1
2,0.9756988023054413,1.152583274694829,0.0009591240711194007,0.9757639764983296,1.1526791871019408,0.1
2,0.9757639764983296,1.1526791871019408,0.03765190805302941,0.9758263513789623,1.156444377907244,0.1
2,0.9758263513789623,1.156444377907244,-0.014566364098542471,0.9758843032013693,1.15498774149739,0.1
2,0.9758843032013693,1.15498774149739,-0.020993525071338594,0.9759317328436208,1.1528883889902561,0.1
2,0.9759317328436208,1.1528883889902561,0.029262907427766924,0.9759749023164925,1.1558146797330329,0.1
2,0.9759749023164925,1.1558146797330329,-0.03538000093920305,0.9760124502967328,1.1522766796391122,0.1
2,0.9760124502967328,1.1522766796391122,-0.010054151642002532,0.9760407329267855,1.1512712644749121,0.1
2,0.9760407329267855,1.1512712644749121,0.03972305150756049,0.9760692926205397,1.1552435696256684,0.1
2,0.9760692926205397,1.1552435696256684,-0.014276915358627275,0.9760974578365121,1.1538158780898058,0.1
2,0.9760974578365121,1.1538158780898058,0.01573068998290804,0.9761226882208621,1.1553889470880967,0.1
2,0.9761226882208621,1.1553889470880967,-0.01600739892222191,0.976145026805996,1.1537882071958745,0.1
